_repaired_record,address.administrative_area,address.country,address.locality,address.other_localities,address.other_postal_codes,address.other_streets,address.postal_code,address.street,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.field_office,field_office.id,field_office.name,field_office.source_urls,field_office.phone,facility_type.id,facility_type.description,facility_type.expanded_name,inspection.last_type,inspection.last_date,inspection.last_rating,inspection.details.0.date,inspection.details.0.url,inspection.details.0.text,image_url,osm.latitude,osm.longitude,osm.url,name,other_names,other_phones,page_updated_date,phone,population.avg_stay_length,population.female.allowed,population.female.criminal,population.female.non_criminal,population.male.allowed,population.male.criminal,population.male.non_criminal,population.housing.mandatory,population.housing.guaranteed_min,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,population.security_threat.low,population.security_threat.medium_low,population.security_threat.medium_high,population.security_threat.high,population.total,source_urls,vera_id,wikipedia.page_url,wikidata.page_url
true,NM,United States,Estancia,"","",209 County Road A049,87016,209 County Road 49,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"West Texas, New Mexico",ElPaso.Outreach@ice.dhs.gov,El Paso Field Office,ELP,El Paso - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(915) 225-1901,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-10-24 00:00:00,Pass,,,,https://www.ice.gov/sites/default/files/images/detention/dfTorrance.jpg,34.7583935,-106.0558500,https://www.openstreetmap.org/?mlat=34.7583935&mlon=-106.0558500,"TORRANCE/ESTANCIA, NM","","",2025-12-17T02:02:44.000000+0000,"",105.160493827,false,0,0,true,44.905512,321.551181,177.692913,505,7.110236,7.275591,34.07874,317.992126,295.393701,70.574803,0.456693,0.031496,44.905512321.55118100,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/torrance-county-detention-facility","","",""
false,OK,"",TULSA,"","","",74103,300 NORTH DENVER AVENUE,TX,United States,Dallas,75247,8101 N. Stemmons Frwy,"North Texas, Oklahoma",Dallas.Outreach@ice.dhs.gov,Dallas Field Office,DAL,Dallas - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(972) 367-2200,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-09-19 00:00:00,Pass,,,,"",36.1572816,-95.9990129,https://www.openstreetmap.org/?mlat=36.1572816&mlon=-95.9990129,TULSA COUNTY JAIL (DAVID L. MOSS JUSTICE CTR),"","",,"",5.612966601,true,0.440945,5.047244,true,5.551181,30.929134,18.110236,,2.204724,2.566929,2.944882,34.251969,33.464567,4.417323,2.818898,1.267717,5.55118130.9291340.4409455.047244,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"","",""
true,FL,"",MIAMI,"","","",33166,7000 NW 41ST ST,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,https://www.ice.gov/contact/field-offices?page=4&exposed_form_display=1,(954) 843-5800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,,,,,,"",25.8111329,-80.3108541,https://www.openstreetmap.org/?mlat=25.8111329&mlon=-80.3108541,TURNER GUILFORD KNIGHT (TGK) JAIL,"","",,"",0.984834969,true,0.094488,1.149606,true,1.937008,6.133858,3.866142,,1.661417,0.417323,0.283465,6.952756,3.559055,1.102362,2.511811,2.141732,1.9370086.1338580.0944881.149606,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,ME,"",WISCASSET,"","","",04578,522 BATH RD,MA,United States,Burlington,01803,1000 District Avenue,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",Boston.Outreach@ice.dhs.gov,Boston Field Office,BOS,Burlington - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(781) 359-7500,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,Scheduled FY26,,,,,"",43.9785545,-69.6989268,https://www.openstreetmap.org/way/1430122325,TWO BRIDGES REGIONAL JAIL,"","",,"",207.6,false,0,0,true,2.566929,5.362205,5.80315,,1.84252,0.015748,0.708661,5.362205,0,0,3.173228,4.755906,2.5669295.36220500,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,WY,"",EVANSTON,"","","",82930,77 COUNTY ROAD 109,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,PRE-OCC,2025-06-27 00:00:00,Pass,,,,"",41.2682462,-110.9637580,https://www.openstreetmap.org/?mlat=41.2682462&mlon=-110.9637580,UINTA COUNTY JAIL,"","",,"",3.536737235,true,0.173228,1.11811,true,4.992126,16.716535,11.110236,,4.307087,2.440945,3.76378,12.488189,9.590551,9.070866,2.377953,1.96063,4.99212616.7165350.1732281.11811,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,TX,"",DEL RIO,"","","",78840,253 FARM TO MARKET 2523,TX,United States,San Antonio,78217,1777 NE Loop 410 Floor 15,Central Texas,SanAntonio.Outreach@ice.dhs.gov,San Antonio Field Office,SNA,San Antonio - ERO,https://www.ice.gov/contact/field-offices?page=6&exposed_form_display=1,(210) 283-4750,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2022-12-08 00:00:00,Pass,"Dec. 6-8, 2022","","","",29.3575150,-100.8987707,https://www.openstreetmap.org/?mlat=29.3575150&mlon=-100.8987707,VAL VERDE CORRECTIONAL FACILITY,"","",,"",0.571232877,true,0.661417,0.173228,true,1.850394,0.527559,3.055118,,0.275591,0.708661,2.110236,0.11811,0.283465,2.015748,0.299213,0.614173,1.8503940.5275590.6614170.173228,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/Val_Verde_Correctional_Facility,https://www.wikidata.org/wiki/Q28446821
false,TX,"",VICTORIA,"","","",77901,101 NORTH GLASS STREET,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,Houston Field Office,HOU,Houston - ERO,https://www.ice.gov/contact/field-offices?page=3&exposed_form_display=1,(281) 774-4816,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,,,,,,"",28.8005407,-97.0085472,https://www.openstreetmap.org/way/287524878,VICTORIA COUNTY JAIL,"","",,"",,true,0,0,true,0,14,0,,0,0,0,14,0,14,0,0,01400,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,https://www.wikidata.org/wiki/Q107318256
false,FL,"",DEFUNIAK SPRINGS,"","","",32433,40 SHERIFF CIR,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,https://www.ice.gov/contact/field-offices?page=4&exposed_form_display=1,(954) 843-5800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,,,,,,"",30.7210227,-86.1152184,https://www.openstreetmap.org/?mlat=30.7210227&mlon=-86.1152184,WALTON COUNTY JAIL,"","",,"",2.713629403,true,0,0,true,4.787402,23.181102,10.858268,,2.708661,1.708661,2.322835,21.228346,18.645669,4.291339,1.913386,3.11811,4.78740223.18110200,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,https://www.wikidata.org/wiki/Q134466096
true,ND,"",MINOT,"","","",58702,PO BOX 907,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(612) 409-7799,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2025-01-23 00:00:00,Pass,,,,"",48.2325100,-101.2962730,https://www.openstreetmap.org/?mlat=48.2325100&mlon=-101.2962730,WARD COUNTY JAIL,"","",,"",3.43902439,true,0.133858,0.055118,true,0.188976,1.173228,1.251969,,0.070866,0.141732,0.110236,1.228346,0.724409,0.669291,0.15748,0,0.1889761.1732280.1338580.055118,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/Twin_Towers_Correctional_Facility,""
false,UT,"",HURRICANE,"","","",84737,750 SOUTH 5300 WEST,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,ODO OASIP,2025-04-24 00:00:00,Pass,,,,"",37.1596180,-113.4122002,https://www.openstreetmap.org/way/45026609,WASHINGTON COUNTY JAIL (PURGATORY CORRECTIONAL FACILITY),"","",,"",6.380753138,true,0,0.291339,true,2.992126,8.858268,6.606299,,3.244094,1.031496,2.165354,5.700787,8.393701,3.519685,0.07874,0.149606,2.9921268.85826800.291339,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/Purgatory_Correctional_Facility,""
true,NV,United States,Reno,"",89512,"",89506,911 E Parr Blvd,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-11-07 00:00:00,Pass,"Nov. 2, 2023","","",https://www.ice.gov/sites/default/files/images/detention/slc-wcjjpg.jpg,39.5699184,-119.8165189,https://www.openstreetmap.org/way/14396477,WASHOE COUNTY JAIL,"","",2025-12-17T02:26:46.000000+0000,775 328 3308,23.836283186,true,0.19685,1.84252,true,18.409449,30.661417,29.125984,0,15.732283,4.23622,6.858268,24.283465,7.03937,14.755906,16.330709,12.984252,18.40944930.6614170.196851.84252,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=6&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/washoe-county-jail","",https://en.wikipedia.org/wiki/Scott_Thorson,""
false,WI,"",WAUKESHA,"","","",53186,515 WEST MORELAND,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,ODO OASIP,2025-07-10 00:00:00,Pass,"Jul. 10, 2025","","","",43.0230576,-88.2290587,https://www.openstreetmap.org/?mlat=43.0230576&mlon=-88.2290587,WAUKESHA COUNTY JAIL,"","",,"",2.037037037,true,0.031496,0.488189,true,0.653543,1.897638,1.700787,,0.149606,0.433071,0.488189,2,1.708661,0.283465,0.574803,0.503937,0.6535431.8976380.0314960.488189,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,TX,"",LAREDO,"",78041,"",78401,9998 SOUTH HIGHWAY 83,TX,United States,Harlingen,78552,1717 Zoy Street,South Texas,Harlingen.Outreach@ice.dhs.gov,Harlingen Field Office,HLG,Harlingen - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(956) 389-7884,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-02-06 00:00:00,Pass,"Aug. 16-18, 2022","","","",27.3777310,-99.4716440,https://www.openstreetmap.org/way/32050893,WEBB COUNTY DETENTION CENTER (CCA),"","",,"",70.42750533,true,2.165354,6.385827,true,47.661417,386.913386,274.503937,250,21.606299,15.251969,27.559055,378.708662,329.771654,19.440945,42.834646,51.07874,47.661417386.9133862.1653546.385827,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,UT,"",OGDEN,"","","",84404,721 WEST 12TH STREET,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,,,,,,"",41.2443570,-111.9950583,https://www.openstreetmap.org/way/382401140,WEBER COUNTY JAIL,"","",,"",3.298319328,true,0,0.338583,true,1.559055,4.464567,3.622047,,1.204724,0.944882,1.291339,2.92126,4.094488,1.984252,0.094488,0.188976,1.5590554.46456700.338583,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,WV,"",BARBOURSVILLE,"","","",25504,1 O’HANLON PL,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,Philadelphia Field Office,PHI,Philadelphia - ERO,https://www.ice.gov/contact/field-offices?page=5&exposed_form_display=1,(215) 656-7164,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,,,,,,"",38.4095298,-82.2945923,https://www.openstreetmap.org/?mlat=38.4095298&mlon=-82.2945923,WESTERN REGIONAL JAIL AND CORRECTIONAL FACILITY,"","",,"",6.286624204,true,0,1.259843,true,0.645669,11.307087,1.96063,,0.267717,0.15748,0.354331,12.433071,10.937008,1.244094,0.685039,0.346457,0.64566911.30708701.259843,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/West_Virginia_Division_of_Corrections_and_Rehabilitation,""
false,TN,United States,Mason,"","","",38049,6299 Finde Naifeh Drive,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(504) 599-7800,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,"",,"",,,,https://www.ice.gov/sites/default/files/2025-10/detFacWestTennessee.jpg,35.4073607,-89.5488466,https://www.openstreetmap.org/way/1410712464,WESTERN TENNESSEE DETENTION FACILITY,"","",2025-12-17T02:06:02.000000+0000,"",17.038631347,true,0,3.606299,true,33.669291,255.96063,119.952756,450,19.716535,10.866142,26.220472,236.433071,224.102362,26.598425,26.590551,15.944882,33.669291255.9606303.606299,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=7&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/west-tennessee-detention-facility","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,LA,United States,Winnfield,"","",560 Gum Springs Road,71483,560 Gum Spring Road,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(504) 599-7800,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-01-16 00:00:00,Pass,"Feb. 4-6, 2020","","",https://www.ice.gov/sites/default/files/images/detention/winn.jpg,31.9252280,-92.6399400,https://www.openstreetmap.org/?mlat=31.9252280&mlon=-92.6399400,WINN CORRECTIONAL CENTER,"","",2025-12-17T02:13:58.000000+0000,"",36.188024299,false,0,0.007874,true,365.354331,1194.07874,1052.614173,946,194.149606,106.346457,138.637795,1120.307086,938.346457,176.393701,259.259843,185.440945,365.3543311194.0787400.007874,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=7&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/winn-correctional-center","",https://en.wikipedia.org/wiki/Winn_Correctional_Center,https://www.wikidata.org/wiki/Q16903557
