address.administrative_area,address.country,address.locality,address.postal_code,address.street,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.field_office,field_office.id,field_office.name,field_office.phone,facility_type.id,facility_type.description,facility_type.expanded_name,inspection.last_type,inspection.last_date,inspection.last_rating,image_url,osm.latitude,osm.longitude,osm.url,name,page_updated_date,phone,population.avg_stay_length,population.female.allowed,population.female.criminal,population.female.non_criminal,population.male.allowed,population.male.criminal,population.male.non_criminal,population.housing.mandatory,population.housing.guaranteed_min,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,population.security_threat.low,population.security_threat.medium_low,population.security_threat.medium_high,population.security_threat.high,population.total,vera_id,wikipedia.page_url,wikidata.page_url
FL,"",MIAMI,33166,7000 NW 41ST ST,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,(954) 843-5800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement, , , ,"",25.7741566,25.7741566,https://www.openstreetmap.org/?mlat=25.7741566&mlon=-80.1935973&zoom=15,TURNER GUILFORD KNIGHT (TGK) JAIL,,"",1,true,0,1,true,1,5,2, ,0,0,0,7,3,1,2,1,7,"",https://en.wikipedia.org/wiki/Louis_Theroux%3A_Miami_Mega_Jail,""
ME,"",WISCASSET,04578,522 BATH RD,MA,United States,Burlington,01803,1000 District Avenue,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",Boston.Outreach@ice.dhs.gov,Boston Field Office,BOS,Burlington - ERO,(781) 359-7500,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,"",44.0024834,44.0024834,https://www.openstreetmap.org/?mlat=44.0024834&mlon=-69.6647753&zoom=15,TWO BRIDGES REGIONAL JAIL,,"",83,false,0,0,true,3,7,6, ,2,0,1,7,0,0,5,5,10,"",https://en.wikipedia.org/wiki/List_of_law_enforcement_agencies_in_Maine,""
WY,"",EVANSTON,82930,77 COUNTY ROAD 109,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,(801) 736-1200,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Pre-Occ,2025-06-27 00:00:00,Pass,"",41.2682462,41.2682462,https://www.openstreetmap.org/?mlat=41.2682462&mlon=-110.9637580&zoom=15,UINTA COUNTY JAIL,,"",4,true,0,1,true,4,11,8, ,0,0,0,16,5,8,2,1,16,"","",""
TX,"",DEL RIO,78840,253 FARM TO MARKET 2523,TX,United States,San Antonio,78217,1777 NE Loop 410 Floor 15,Central Texas,SanAntonio.Outreach@ice.dhs.gov,San Antonio Field Office,SNA,San Antonio - ERO,(210) 283-4750,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2022-12-08 00:00:00,Pass,"",29.3575150,29.3575150,https://www.openstreetmap.org/?mlat=29.3575150&mlon=-100.8987707&zoom=15,VAL VERDE CORRECTIONAL FACILITY,,"",0,true,1,0,true,2,1,3, ,0,0,0,4,1,3,0,0,4,"",https://en.wikipedia.org/wiki/Val_Verde_Correctional_Facility,https://www.wikidata.org/wiki/Q28446821
TX,"",VICTORIA,77901,101 NORTH GLASS STREET,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,Houston Field Office,HOU,Houston - ERO,(281) 774-4816,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,"",28.8026443,28.8026443,https://www.openstreetmap.org/?mlat=28.8026443&mlon=-96.9766308&zoom=15,VICTORIA COUNTY JAIL,,"",1,true,0,0,true,0,14,0, ,0,0,0,14,0,14,0,0,14,"",https://en.wikipedia.org/wiki/Gary_Botting,https://www.wikidata.org/wiki/Q107318256
FL,"",DEFUNIAK SPRINGS,32433,40 SHERIFF CIR,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,(954) 843-5800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,"",30.7210227,30.7210227,https://www.openstreetmap.org/?mlat=30.7210227&mlon=-86.1152184&zoom=15,WALTON COUNTY JAIL,,"",2,true,0,0,true,4,17,8, ,0,0,0,21,12,6,2,2,21,"",https://en.wikipedia.org/wiki/Bill_Walton,https://www.wikidata.org/wiki/Q134466096
AR,"",FAYETTEVILLE,72701,1155 WEST CLYDESDALE DRIVE,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,(504) 599-7800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-04-24 00:00:00,Pass,"",36.0625843,36.0625843,https://www.openstreetmap.org/?mlat=36.0625843&mlon=-94.1574328&zoom=15,WASHINGTON COUNTY DETENTION CENTER,,"",2,true,0,0,true,1,5,4, ,0,0,0,7,1,4,2,0,6,"",https://en.wikipedia.org/wiki/Youth_detention_center,""
UT,"",HURRICANE,84737,750 SOUTH 5300 WEST,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2022-02-10 00:00:00,Pass,"",37.1750272,37.1750272,https://www.openstreetmap.org/?mlat=37.1750272&mlon=-113.2898880&zoom=15,WASHINGTON COUNTY JAIL,,"",7,true,0,0,true,4,6,6, ,1,1,1,8,5,4,0,0,10,"",https://en.wikipedia.org/wiki/Washington_County_Jail,https://www.wikidata.org/wiki/Q23073967
NV,United States,Reno,89506,911 E Parr Blvd,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-11-07 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/slc-wcjjpg.jpg,39.5261788,39.5261788,https://www.openstreetmap.org/?mlat=39.5261788&mlon=-119.8126580&zoom=15,WASHOE COUNTY JAIL,2025-02-10T14:08:27.000000+0000,775 328 3308,10,true,0,0,true,24,22,23, ,13,3,4,26,3,16,14,13,46,"",https://en.wikipedia.org/wiki/Scott_Thorson,""
WI,"",WAUKESHA,53186,515 WEST MORELAND,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2025-07-10 00:00:00,Pass,"",43.0115598,43.0115598,https://www.openstreetmap.org/?mlat=43.0115598&mlon=-88.2316352&zoom=15,WAUKESHA COUNTY JAIL,,"",3,true,0,0,true,1,2,2, ,0,0,0,3,2,0,1,1,3,"",https://en.wikipedia.org/wiki/Nicholas_Godejohn,""
TX,"",LAREDO,78401,9998 SOUTH HIGHWAY 83,TX,United States,Harlingen,78552,1717 Zoy Street,South Texas,Harlingen.Outreach@ice.dhs.gov,Harlingen Field Office,HLG,Harlingen - ERO,(956) 389-7884,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-02-06 00:00:00,Pass,"",27.5075005,27.5075005,https://www.openstreetmap.org/?mlat=27.5075005&mlon=-99.5069922&zoom=15,WEBB COUNTY DETENTION CENTER (CCA),,"",58,true,4,10,true,57,360,211,250,21,15,25,370,314,18,48,51,431,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
UT,"",OGDEN,84404,721 WEST 12TH STREET,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,"",41.2230048,41.2230048,https://www.openstreetmap.org/?mlat=41.2230048&mlon=-111.9738429&zoom=15,WEBER COUNTY JAIL,,"", ,true,0,0,true,2,4,3, ,0,0,0,6,2,3,0,0,6,"",https://en.wikipedia.org/wiki/Soldiers_of_Aryan_Culture,""
TN,United States,Mason,38049,6299 Finde Naifeh Drive,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,(504) 599-7800,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement, , , ,https://www.ice.gov/sites/default/files/2025-10/detFacWestTennessee.jpg,35.4117501,35.4117501,https://www.openstreetmap.org/?mlat=35.4117501&mlon=-89.5328538&zoom=15,WESTERN TENNESSEE DETENTION FACILITY,2025-10-07T07:36:15.000000+0000,"",16,true,0,0,true,13,71,26,450,6,2,6,70,61,10,10,3,84,"",https://en.wikipedia.org/wiki/Naval_Consolidated_Brig%2C_Miramar,""
VA,"",SALEM,24153,5885 W RIVER RD,VA,United States,Chantilly,20598-5216,14797 Murdock Street Mail Stop 5216,District of Columbia and Virginia,Washington.Outreach@ice.dhs.gov,Washington Field Office,WAS,Chantilly - ERO,(703) 633-2100,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,"",37.2931980,37.2931980,https://www.openstreetmap.org/?mlat=37.2931980&mlon=-80.0556773&zoom=15,WESTERN VIRGINIA REGIONAL JAIL,,"",3,true,0,0,true,1,1,1, ,0,0,0,2,1,0,0,0,2,"",https://en.wikipedia.org/wiki/West_Virginia_Division_of_Corrections_and_Rehabilitation,""
LA,United States,Winnfield,71483,560 Gum Spring Road,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,(504) 599-7800,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-01-16 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/winn.jpg,31.9252280,31.9252280,https://www.openstreetmap.org/?mlat=31.9252280&mlon=-92.6399400&zoom=15,WINN CORRECTIONAL CENTER,2025-06-23T03:19:02.000000+0000,"",70,false,0,1,true,390,1112,961,946,176,93,120,1114,915,169,247,171,1503,"",https://en.wikipedia.org/wiki/Winn_Correctional_Center,https://www.wikidata.org/wiki/Q16903557
IA,"",SIOUX CITY,51101,407 7TH STREET,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2025-06-26 00:00:00,Pass,"",42.4966815,42.4966815,https://www.openstreetmap.org/?mlat=42.4966815&mlon=-96.4058782&zoom=15,WOODBURY COUNTY JAIL,,"",44,true,0,3,true,21,27,29, ,4,4,8,35,21,14,9,9,51,"",https://en.wikipedia.org/wiki/Excel_Academy_%28Conroe%2C_Texas%29,""
RI,United States,Central Falls,02863,950 High Street,MA,United States,Burlington,01803,1000 District Avenue,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",Boston.Outreach@ice.dhs.gov,Boston Field Office,BOS,Burlington - ERO,(781) 359-7500,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-09-19 00:00:00,Pass,https://www.ice.gov/assets/pages/detention/facilities/wyattDetFac.png,41.8873726,41.8873726,https://www.openstreetmap.org/?mlat=41.8873726&mlon=-71.3876472&zoom=15,WYATT DETENTION CENTER,2025-02-10T14:12:17.000000+0000,"",45,false,1,2,true,36,76,57, ,19,4,7,85,41,6,39,29,115,"",https://en.wikipedia.org/wiki/Donald_W._Wyatt_Detention_Facility,""
NY,United States,Binghamton,13905,155 Lt VanWinkle Drive,NY,United States,Buffalo,14202,"250 Delaware Avenue, Floor 7",Upstate New York,Buffalo.Outreach@ice.dhs.gov,Buffalo Field Office,BUF,Buffalo - ERO,(716) 464-5800,"","","","",,"",https://www.ice.gov/sites/default/files/2025-11/detFacBroome.jpg,42.0986980,42.0986980,https://www.openstreetmap.org/?mlat=42.0986980&mlon=-75.9125187&zoom=15,Broome County Correctional Facility,2025-11-20T08:28:32.000000+0000,"",0,false,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,"",https://en.wikipedia.org/wiki/Attica_Correctional_Facility,https://www.wikidata.org/wiki/Q94258182
TX,United States,Laredo,78046,9998 S Highway 83,TX,United States,Harlingen,78552,1717 Zoy Street,South Texas,Harlingen.Outreach@ice.dhs.gov,Harlingen Field Office,HLG,Harlingen - ERO,(956) 389-7884,"","","","",,"",https://www.ice.gov/sites/default/files/images/detention/webbCountyDF.jpg,27.5075005,27.5075005,https://www.openstreetmap.org/?mlat=27.5075005&mlon=-99.5069922&zoom=15,CoreCivic Webb County Detention Center ,2025-02-10T14:16:46.000000+0000,"",0,false,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,"",https://en.wikipedia.org/wiki/GEO_Group,""
OH,United States,Stryker,43557,3151 ROAD 2425 ROUTE 1,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,Detroit Field Office,DET,Detroit - ERO,(313) 771-6601,"","","","",,"",https://www.ice.gov/sites/default/files/images/detFacCCNO.png,41.5036623,41.5036623,https://www.openstreetmap.org/?mlat=41.5036623&mlon=-84.4141164&zoom=15,Corrections Center of Northwest Ohio (CCNO),2025-05-06T04:24:48.000000+0000,"",0,false,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
AZ,United States,Eloy,85131,1705 E Hanna Road,AZ,United States,Phoenix,85004,2035 N. Central Avenue,Arizona,Phoenix.Outreach@ice.dhs.gov,Phoenix Field Office,PHO,Phoenix - ERO,(602) 257-5900,"","","","",,"",https://www.ice.gov/sites/default/files/images/detention/eaz.jpg,32.7551703,32.7551703,https://www.openstreetmap.org/?mlat=32.7551703&mlon=-111.5534930&zoom=15,Eloy Detention Center,2025-11-13T05:07:35.000000+0000,"",0,false,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,"",https://en.wikipedia.org/wiki/Eloy_Detention_Center,https://www.wikidata.org/wiki/Q28446629
TX,United States,El Paso,79936,6920 Digital Road,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"West Texas, New Mexico",ElPaso.Outreach@ice.dhs.gov,El Paso Field Office,ELP,El Paso - ERO,(915) 225-1901,"","","","",,"",https://www.ice.gov/sites/default/files/2025-09/detFacFortBliss.jpg,31.8072184,31.8072184,https://www.openstreetmap.org/?mlat=31.8072184&mlon=-106.2230394&zoom=15,ERO El Paso Camp East Montana,2025-11-07T10:08:27.000000+0000,"",0,false,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
GA,United States,Folkston,31537,3262 Hwy 252E,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,(404) 893-1290,"","","","",,"",https://www.ice.gov/sites/default/files/2025-09/detFacFolkstonDray.jpg,30.8305818,30.8305818,https://www.openstreetmap.org/?mlat=30.8305818&mlon=-82.0097846&zoom=15,Folkston D Ray ICE Processing Center,2025-11-07T06:03:07.000000+0000,"",0,false,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,"",https://en.wikipedia.org/wiki/D._Ray_James_Correctional_Institution,""
LA,United States,Angola,70712,17544 Tunica Trace ,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,(504) 599-7800,"","","","",,"",https://www.ice.gov/sites/default/files/2025-09/detFacAngola.jpg,30.9598118,30.9598118,https://www.openstreetmap.org/relation/2616192,Louisiana ICE Processing Center,2025-09-12T08:52:28.000000+0000,"",0,false,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,"",https://en.wikipedia.org/wiki/South_Louisiana_ICE_Processing_Center,https://www.wikidata.org/wiki/Q28859076
NE,United States,McCook,69001,2309 US-83 N,"","","","","","","",St. Paul Field Office,"","",,"","","","",,"",https://www.ice.gov/sites/default/files/2025-11/detFacMcCook.jpg,40.2006859,40.2006859,https://www.openstreetmap.org/?mlat=40.2006859&mlon=-100.6257666&zoom=15,McCook Detention Center,2025-11-17T08:03:16.000000+0000,"",0,false,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,"",https://en.wikipedia.org/wiki/Cornhusker_Clink,https://www.wikidata.org/wiki/Q547653
IN,United States,Bunker Hill,46914,3038 West 850S,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,"","","","",,"",https://www.ice.gov/sites/default/files/2025-10/detfacMiamiCorrectionalFacility.jpg,40.6605627,40.6605627,https://www.openstreetmap.org/?mlat=40.6605627&mlon=-86.1030828&zoom=15,Miami Correctional Facility (MCF),2025-10-21T03:42:17.000000+0000,"",0,false,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
